air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,garden,house_id,house_type,m2_real,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,city,apartment,house,lux_property,rural_property
0,0,2,0,0,0,83241668,apartment,123,77168,0,2,0,0,0,alicante,1,0,0,0
1,0,2,0,0,1,83476931,house,400,220000,0,3,0,1,1,alicante,0,1,0,0
0,0,3,0,0,0,83626593,house,195,321500,0,4,0,1,0,alicante,0,1,0,0
0,0,1,0,0,1,84175129,house,100,195000,0,2,1,0,1,alicante,0,1,0,0
0,0,1,0,0,1,84276968,house,800,142000,0,2,0,0,1,alicante,0,1,0,0
1,0,2,0,0,1,84408476,house,350,199000,0,3,1,1,0,alicante,0,1,0,0
1,0,2,0,0,0,84453050,house,900,410000,0,4,1,1,0,alicante,0,1,0,0
0,0,3,0,0,0,84454110,house,220,220000,0,4,0,1,0,alicante,0,1,0,0
1,0,2,0,0,1,84506236,house,600,280000,0,3,0,1,0,alicante,0,1,0,0
0,0,2,0,0,1,84551753,house,120,166950,0,3,0,0,1,alicante,0,1,0,0
0,0,2,0,0,0,84567142,house,150,199000,0,3,0,1,0,alicante,0,1,0,0
0,0,2,0,0,1,84664705,house,855,235000,0,3,0,1,0,alicante,0,1,0,0
0,0,3,1,0,1,84928032,house,214,199000,0,3,0,1,1,alicante,0,1,0,0
0,0,3,0,0,0,27918669,house,200,180000,0,4,1,0,0,alicante,0,1,0,0
0,0,3,0,0,1,35791889,house,122,230000,0,3,0,1,1,alicante,0,1,0,0
1,0,3,0,0,1,38977468,house,400,280000,0,4,1,1,1,alicante,0,1,0,0
0,0,4,0,0,1,39450820,house,360,315000,0,4,0,0,1,alicante,0,1,0,0
0,0,2,0,0,1,84341503,house,250,425000,0,6,1,1,0,alicante,0,1,0,0
1,0,3,0,0,1,84341467,house,642,270000,0,3,0,1,0,alicante,0,1,0,0
1,0,3,0,0,1,84340993,house,350,445000,0,5,0,0,0,alicante,0,1,0,0
1,0,2,0,0,1,84399967,house,392,241500,0,3,1,1,1,alicante,0,1,0,0
1,0,2,0,0,1,84399998,house,327,248800,0,5,0,1,1,alicante,0,1,0,0
0,0,2,0,0,0,84400010,apartment,113,122850,0,3,0,1,1,alicante,1,0,0,0
0,0,2,0,0,0,39650046,apartment,97,155000,0,3,0,0,0,alicante,1,0,0,0
1,0,1,0,0,1,84400048,apartment,110,125000,0,1,0,1,1,alicante,1,0,0,0
1,0,4,0,0,1,38347535,house,420,299000,0,3,1,1,1,alicante,0,1,0,0
1,0,2,0,0,0,84400111,apartment,146,137000,0,3,1,0,1,alicante,1,0,0,0
1,0,3,0,0,0,84400122,apartment,90,138600,0,3,0,0,1,alicante,1,0,0,0
0,0,3,0,0,0,84400125,apartment,125,136500,0,3,0,0,0,alicante,1,0,0,0
1,0,4,0,0,1,38934874,house,7451,875000,0,4,1,1,0,alicante,0,1,0,0
0,0,1,0,0,1,39924535,rural_property,182,125000,0,3,0,0,1,alicante,0,0,0,1
1,0,3,0,0,1,37084831,house,970,685000,0,4,1,1,1,alicante,0,1,0,0
0,0,2,0,0,1,37018580,house,998,219000,0,3,0,0,1,alicante,0,1,0,0
0,0,3,0,0,1,84400237,house,240,220000,0,3,1,0,1,alicante,0,1,0,0
0,0,2,0,0,1,84400346,house,110,132000,0,2,1,1,1,alicante,0,1,0,0
0,0,2,0,0,1,84454122,house,600,450000,0,3,0,1,1,alicante,0,1,0,0
1,0,5,0,0,1,84454143,house,400,320000,0,4,1,1,1,alicante,0,1,0,0
1,0,2,0,0,0,84578542,house,126,195000,0,3,0,1,0,alicante,0,1,0,0
1,0,2,0,0,0,84578626,house,210,1575000,0,3,0,1,0,alicante,0,1,0,0
1,0,1,0,0,0,84578640,house,91,199500,0,2,0,1,0,alicante,0,1,0,0
0,0,3,0,0,0,84578647,house,270,420000,0,3,0,1,0,alicante,0,1,0,0
1,0,2,0,0,0,84578656,house,145,189000,0,4,0,1,0,alicante,0,1,0,0
1,0,3,0,0,0,84578666,house,150,194500,0,4,0,1,0,alicante,0,1,0,0
1,0,2,0,0,0,84578763,house,125,290000,0,3,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,84578899,house,58,130000,0,2,0,1,0,alicante,0,1,0,0
1,0,3,0,0,0,84578934,house,180,280000,0,3,0,1,0,alicante,0,1,0,0
1,0,2,0,0,0,84578978,house,190,299000,0,4,0,1,0,alicante,0,1,0,0
1,0,1,0,0,0,84579023,house,135,198000,0,3,0,0,0,alicante,0,1,0,0
1,0,2,0,0,0,84579198,house,911,650000,0,5,0,1,0,alicante,0,1,0,0
1,0,2,0,0,0,84579236,house,200,329000,0,3,0,1,0,alicante,0,1,0,0
1,0,1,0,0,0,84579580,house,77,135000,0,2,0,1,0,alicante,0,1,0,0
1,0,2,0,0,0,84579626,house,170,220000,0,3,0,1,0,alicante,0,1,0,0
0,0,3,0,0,0,84591808,house,165,450000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84591810,house,82,360000,0,2,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84591820,house,220,280000,0,4,0,0,0,alicante,0,1,0,0
0,0,4,0,0,0,84591830,house,317,399950,0,5,0,0,0,alicante,0,1,0,0
1,0,2,0,0,1,84631679,house,818,250000,0,3,1,1,1,alicante,0,1,0,0
0,0,2,0,1,1,39088549,rural_property,15000,472500,0,4,0,1,0,alicante,0,0,0,1
1,0,2,1,0,1,26425566,house,400,280000,0,4,1,1,1,alicante,0,1,0,0
1,0,2,1,0,0,1651010,apartment,102,110000,0,3,0,0,1,alicante,1,0,0,0
1,1,2,1,0,1,82345424,house,900,320000,0,4,1,1,1,alicante,0,1,0,0
1,1,4,0,0,0,82633159,house,300,239000,0,3,0,1,0,alicante,0,1,0,0
1,0,3,0,0,0,27935215,house,140,320000,0,5,1,0,1,alicante,0,1,0,0
1,0,2,1,0,1,30033866,house,900,315000,0,3,1,0,1,alicante,0,1,0,0
0,0,2,0,0,1,28057431,house,280,260000,0,4,0,1,0,alicante,0,1,0,0
0,0,4,0,0,1,26555733,house,980,599000,0,6,1,1,0,alicante,0,1,0,0
0,0,2,0,0,0,31344207,house,150,143000,0,2,0,0,0,alicante,0,1,0,0
0,0,3,1,0,0,31652479,house,350,257500,0,6,0,1,1,alicante,0,1,0,0
1,0,3,1,0,1,31817686,house,1000,685000,0,5,0,1,1,alicante,0,1,0,0
1,0,2,1,0,0,32025623,apartment,150,190000,0,3,0,0,1,alicante,1,0,0,0
0,0,2,0,0,0,32121049,apartment,140,150000,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,32121854,apartment,65,105000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,32150549,house,40,138000,0,4,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,32455131,apartment,70,141000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,1,0,0,32587533,apartment,120,90000,0,3,0,0,1,alicante,1,0,0,0
1,0,2,1,0,1,32831424,house,282,180000,0,4,0,1,1,alicante,0,1,0,0
0,0,2,1,0,0,33152689,house,300,245000,0,3,1,0,1,alicante,0,1,0,0
1,0,3,1,0,0,33378693,house,350,220000,0,3,1,0,1,alicante,0,1,0,0
0,1,2,1,1,0,34410706,house,180,189000,0,4,1,0,1,alicante,0,1,0,0
0,0,1,1,0,0,34010719,apartment,90,95000,0,2,0,0,1,alicante,1,0,0,0
1,0,2,1,0,0,34778533,apartment,95,105000,0,3,0,0,0,alicante,1,0,0,0
1,0,2,0,0,1,34798466,house,914,157500,0,3,0,0,0,alicante,0,1,0,0
1,0,2,0,0,0,34899219,apartment,90,155000,0,3,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,34911051,apartment,80,124000,0,2,0,0,0,alicante,1,0,0,0
1,0,2,0,0,0,34934226,apartment,92,113000,0,2,0,0,1,alicante,1,0,0,0
0,0,3,0,0,1,27982909,house,120,170000,0,5,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,35711433,apartment,65,73000,0,2,0,0,1,alicante,1,0,0,0
0,0,2,1,0,1,35713649,apartment,70,132000,0,2,1,1,1,alicante,1,0,0,0
1,0,1,1,0,1,35744447,house,75,158000,0,2,0,1,1,alicante,0,1,0,0
1,0,1,0,0,1,35791891,apartment,60,110000,0,3,0,1,1,alicante,1,0,0,0
0,0,2,0,0,0,35695548,apartment,86,105000,0,3,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,35879362,house,30,137000,0,2,0,0,1,alicante,0,1,0,0
1,0,1,0,0,1,35934089,house,800,270000,0,2,0,1,1,alicante,0,1,0,0
1,0,3,1,0,1,36083904,house,400,260000,0,5,1,0,1,alicante,0,1,0,0
0,0,3,1,0,0,36101603,house,255,272000,0,5,0,0,1,alicante,0,1,0,0
0,0,2,0,0,0,36119148,house,25,147000,0,2,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,36309646,apartment,120,105000,0,4,0,0,1,alicante,1,0,0,0
1,0,2,1,0,0,37005831,apartment,80,96000,0,2,0,0,0,alicante,1,0,0,0
1,0,2,0,0,1,37182586,house,842,290000,0,3,0,0,1,alicante,0,1,0,0
1,0,1,1,0,1,37318743,apartment,80,130000,0,2,0,1,1,alicante,1,0,0,0
0,0,2,0,0,0,37335826,apartment,85,105000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,1,0,0,37392274,apartment,115,123000,0,3,0,1,0,alicante,1,0,0,0
1,0,2,1,0,1,37619394,house,140,285000,0,3,1,1,1,alicante,0,1,0,0
0,0,2,1,0,0,37633229,house,214,199000,0,3,0,0,1,alicante,0,1,0,0
1,0,2,0,0,0,37851335,house,120,179000,0,3,1,0,1,alicante,0,1,0,0
0,0,2,0,0,1,37851350,house,60,138000,0,3,0,1,1,alicante,0,1,0,0
1,0,2,0,0,0,37851358,house,110,189000,0,5,0,0,1,alicante,0,1,0,0
0,0,1,0,0,1,37851360,house,150,210000,0,2,1,0,1,alicante,0,1,0,0
0,0,1,0,0,1,37851356,house,35,134000,0,2,0,1,1,alicante,0,1,0,0
0,0,2,0,0,0,38121873,apartment,90,125000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,34410526,house,1000,158000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,38166299,house,214,199000,0,3,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,38229515,apartment,90,140000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,38229573,apartment,90,130000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,38645953,apartment,70,81000,0,2,0,0,0,alicante,1,0,0,0
1,0,2,0,0,1,38701594,house,550,292650,0,3,0,0,1,alicante,0,1,0,0
0,0,1,1,0,0,37465789,apartment,60,75000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,1,0,1,26856195,house,100,169000,0,3,1,1,1,alicante,0,1,0,0
0,0,2,0,0,0,39148690,house,900,250000,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,39250298,apartment,55,71500,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,39258929,apartment,98,74000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,39294187,apartment,66,110000,0,2,1,0,1,alicante,1,0,0,0
0,0,2,0,0,0,39011783,apartment,140,159000,0,4,0,0,1,alicante,1,0,0,0
0,0,1,0,0,0,40221346,house,800,269000,0,2,0,0,0,alicante,0,1,0,0
0,0,2,1,0,1,40228682,house,35,138000,0,3,1,1,1,alicante,0,1,0,0
0,0,2,0,0,0,40511276,house,360,390000,0,3,0,0,0,alicante,0,1,0,0
1,1,2,0,0,0,40543438,apartment,110,119500,0,3,1,0,0,alicante,1,0,0,0
0,0,1,1,0,0,81452006,house,210,336000,0,3,1,1,1,alicante,0,1,0,0
0,0,3,0,0,1,81965216,house,250,270000,0,3,0,0,1,alicante,0,1,0,0
1,0,2,0,0,1,81965219,house,267,255000,0,3,1,0,1,alicante,0,1,0,0
0,0,2,0,0,1,81965220,house,275,242000,0,3,1,1,1,alicante,0,1,0,0
0,0,2,0,0,1,81965221,house,200,210000,0,3,1,0,1,alicante,0,1,0,0
0,0,2,0,0,0,81965224,apartment,72,111000,0,2,1,0,0,alicante,1,0,0,0
1,0,1,0,0,1,81965227,apartment,80,126000,0,2,0,1,1,alicante,1,0,0,0
0,0,2,0,0,1,81965236,house,500,263000,0,4,1,1,1,alicante,0,1,0,0
1,0,2,0,0,1,81965238,house,35,252000,0,5,1,0,1,alicante,0,1,0,0
0,0,2,0,0,0,81965240,house,700,290000,0,3,0,0,0,alicante,0,1,0,0
1,1,3,1,0,0,40245813,house,184,236500,0,4,1,0,1,alicante,0,1,0,0
1,1,5,0,0,1,40365318,house,450,315800,0,5,1,1,1,alicante,0,1,0,0
0,0,2,0,0,0,82393025,apartment,107,99000,0,3,0,1,1,alicante,1,0,0,0
0,0,3,0,0,1,82543719,house,380,299000,0,3,1,0,1,alicante,0,1,0,0
1,0,2,1,0,1,40397230,house,250,143200,0,2,1,1,1,alicante,0,1,0,0
0,0,4,1,0,1,40438734,house,505,331600,0,5,1,1,1,alicante,0,1,0,0
1,0,2,0,0,0,82881363,apartment,90,136000,0,3,0,0,1,alicante,1,0,0,0
1,0,2,0,0,1,83178526,house,112,175000,0,3,1,0,1,alicante,0,1,0,0
1,0,1,0,1,1,83320001,rural_property,1500,163500,0,2,0,0,0,alicante,0,0,0,1
1,1,2,0,1,0,83532760,house,120,165000,0,3,0,0,0,alicante,0,1,0,0
1,0,4,1,0,1,83632688,house,440,375000,0,3,1,1,1,alicante,0,1,0,0
0,0,1,0,0,1,83758670,house,40,146000,0,2,0,0,1,alicante,0,1,0,0
1,0,3,0,0,0,83819612,house,1100,450000,0,3,1,0,1,alicante,0,1,0,0
1,0,2,0,0,1,83854509,house,450,245000,0,3,1,1,1,alicante,0,1,0,0
0,0,2,0,0,0,83933950,apartment,63,105100,0,2,0,0,1,alicante,1,0,0,0
0,0,2,0,0,0,83933951,apartment,81,94700,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,83968523,apartment,63,94600,0,2,0,0,0,alicante,1,0,0,0
1,0,2,0,0,1,84094203,house,1938,395000,0,3,1,1,0,alicante,0,1,0,0
0,0,1,0,1,1,84212799,rural_property,1500,125000,0,1,0,1,1,alicante,0,0,0,1
0,1,2,0,0,0,84284663,apartment,128,123000,0,3,1,0,1,alicante,1,0,0,0
0,0,2,0,0,0,84297721,house,90,143000,0,2,0,0,0,alicante,0,1,0,0
1,1,1,1,0,0,82793770,apartment,65,84990,0,1,0,0,1,alicante,1,0,0,0
1,0,2,0,0,1,84615013,house,524,235000,0,3,1,1,1,alicante,0,1,0,0
1,0,3,0,0,1,84928030,house,800,299000,0,3,1,1,1,alicante,0,1,0,0
1,0,2,0,0,0,25731336,apartment,71,106000,0,2,1,0,0,alicante,1,0,0,0
0,0,3,0,0,1,40014924,house,572,450000,0,3,0,1,1,alicante,0,1,0,0
1,0,2,0,0,1,84380366,house,524,235000,0,3,1,1,1,alicante,0,1,0,0
1,0,3,0,0,1,39827109,house,130,152500,0,5,0,1,1,alicante,0,1,0,0
1,0,2,0,0,1,37334487,house,970,263000,0,3,1,1,0,alicante,0,1,0,0
0,0,3,0,0,1,36050572,house,255,249000,0,4,1,0,0,alicante,0,1,0,0
0,0,1,0,0,0,84380921,apartment,65,102900,0,1,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,37576440,apartment,70,110250,0,2,1,0,0,alicante,1,0,0,0
0,0,2,0,0,0,36681065,apartment,148,165000,0,4,0,0,1,alicante,1,0,0,0
0,0,2,0,0,1,84464525,house,450,230000,0,4,1,1,1,alicante,0,1,0,0
1,1,2,1,0,1,39990218,house,1052,399000,0,3,1,1,1,alicante,0,1,0,0
0,0,2,0,0,0,84567419,house,816,265000,0,3,0,1,0,alicante,0,1,0,0
1,0,2,0,0,1,84657663,house,175,177500,0,3,0,1,1,alicante,0,1,0,0
0,0,1,0,0,1,84664757,house,330,107300,0,2,1,1,0,alicante,0,1,0,0
0,0,4,1,0,0,84788555,house,522,192500,0,6,0,1,0,alicante,0,1,0,0
0,0,3,0,0,0,84788559,house,142,158290,1,4,0,1,0,alicante,0,1,0,0
0,0,2,1,0,0,84788583,house,70,124300,0,2,0,1,1,alicante,0,1,0,0
0,0,2,0,0,1,84901391,house,816,250000,0,3,0,0,0,alicante,0,1,0,0
1,1,1,1,0,0,84916760,apartment,49,65000,0,1,0,1,1,alicante,1,0,0,0
0,0,1,1,0,1,84946763,house,50,75000,0,2,1,0,0,alicante,0,1,0,0
0,1,2,1,0,0,84134944,house,103,141800,0,3,0,0,1,alicante,0,1,0,0
1,1,1,1,0,0,84541564,apartment,50,80000,0,1,0,0,0,alicante,1,0,0,0
1,0,1,0,0,1,84944905,house,184,157500,0,2,1,0,0,alicante,0,1,0,0
1,0,2,0,0,1,84963243,house,106,135000,0,2,0,1,1,alicante,0,1,0,0
1,0,2,1,0,1,1822168,house,220,145000,0,3,1,1,1,alicante,0,1,0,0
1,0,2,0,0,0,1875331,apartment,112,140000,0,4,0,0,0,alicante,1,0,0,0
1,0,2,0,0,1,408859,house,75,99000,0,3,0,1,0,alicante,0,1,0,0
1,0,2,1,0,0,26096250,apartment,94,95000,0,2,1,1,1,alicante,1,0,0,0
1,0,1,1,0,0,27112256,house,150,135000,0,2,1,0,1,alicante,0,1,0,0
1,0,3,1,0,1,27680790,house,20,120000,0,2,0,1,1,alicante,0,1,0,0
1,0,2,1,0,1,28675928,house,40,170000,0,5,1,0,1,alicante,0,1,0,0
1,0,3,1,0,1,29453954,house,400,350000,0,3,0,1,1,alicante,0,1,0,0
1,0,1,0,0,1,30789045,house,111,168000,0,2,1,0,1,alicante,0,1,0,0
0,0,3,1,0,1,31101730,house,300,230000,0,5,1,1,1,alicante,0,1,0,0
0,0,3,1,0,1,32320355,house,500,347000,0,5,1,1,1,alicante,0,1,0,0
1,0,2,1,0,0,32587549,apartment,150,180000,0,3,0,0,1,alicante,1,0,0,0
0,0,2,1,1,1,33444934,rural_property,14000,420000,0,4,0,0,0,alicante,0,0,0,1
0,0,3,1,0,1,33464619,house,225,165000,0,4,0,1,1,alicante,0,1,0,0
0,0,1,0,0,0,34713629,rural_property,4000,100000,0,1,0,0,0,alicante,0,0,0,1
1,0,2,1,0,0,35880564,house,147,175000,0,5,0,0,1,alicante,0,1,0,0
1,0,1,0,1,0,39044440,rural_property,3200,130000,0,2,1,0,1,alicante,0,0,0,1
1,0,3,1,0,1,38801309,house,1500,599000,0,4,1,1,1,alicante,0,1,0,0
1,1,3,1,0,1,39669165,house,13000,420000,0,5,0,1,1,alicante,0,1,0,0
1,0,2,1,0,1,27508014,house,750,350000,0,3,1,1,1,alicante,0,1,0,0
1,1,4,1,0,0,82381530,house,371,270000,0,5,1,1,1,alicante,0,1,0,0
1,0,3,0,0,0,83524795,house,257,300000,0,5,0,1,0,alicante,0,1,0,0
0,0,2,0,0,0,83838918,house,1501,120745,0,2,0,0,0,alicante,0,1,0,0
1,1,2,1,0,1,83871776,house,110,172000,0,3,1,1,1,alicante,0,1,0,0
1,0,7,1,0,1,84073791,house,450,950000,0,7,0,1,1,alicante,0,1,0,0
0,0,2,0,1,0,84090546,house,65,115000,0,3,0,0,1,alicante,0,1,0,0
0,0,1,0,0,0,84574492,rural_property,5187,110000,0,2,0,0,0,alicante,0,0,0,1
1,0,2,0,0,1,34363946,house,954,299900,0,3,1,0,1,alicante,0,1,0,0
0,0,2,0,0,1,34364014,house,1500,275000,0,3,0,1,1,alicante,0,1,0,0
1,0,2,0,0,0,84434973,house,340,315000,0,4,0,1,0,alicante,0,1,0,0
1,0,2,0,0,1,84551752,house,145,150000,0,3,0,0,1,alicante,0,1,0,0
1,1,2,1,0,0,37828982,apartment,109,195000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,40001698,house,2500,149000,0,2,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,82477357,apartment,92,110000,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84168887,house,73,92000,0,2,0,0,0,alicante,0,1,0,0
1,0,2,0,0,1,84399970,house,1500,275000,0,3,1,1,1,alicante,0,1,0,0
0,0,2,0,0,0,83241838,house,171,163275,0,4,0,0,0,alicante,0,1,0,0
0,0,2,0,0,1,84766868,house,30,130000,0,2,1,1,0,alicante,0,1,0,0
1,0,1,0,0,1,84858121,house,65,175000,0,2,0,1,1,alicante,0,1,0,0
1,0,2,0,0,1,84858123,house,90,265125,0,3,1,1,0,alicante,0,1,0,0
0,0,3,0,0,0,84901417,house,320,210000,0,5,1,0,1,alicante,0,1,0,0
0,1,1,1,0,0,32160756,apartment,80,125000,0,2,0,0,0,alicante,1,0,0,0
1,1,2,1,0,0,82352177,house,649,490000,0,3,0,0,1,alicante,0,1,0,0
0,0,2,0,0,1,84739847,house,100,111775,0,3,0,1,1,alicante,0,1,0,0
1,0,2,0,0,0,84758888,apartment,70,89000,0,2,1,0,0,alicante,1,0,0,0
1,0,2,0,0,0,84774165,apartment,95,147000,0,3,0,0,1,alicante,1,0,0,0
0,0,2,0,0,0,34835799,house,142,114710,0,2,0,0,1,alicante,0,1,0,0
1,1,2,0,1,0,35768875,house,190,152250,0,2,0,0,1,alicante,0,1,0,0
0,1,1,0,0,0,35780289,apartment,92,121000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,36370212,apartment,90,84900,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,37687731,apartment,92,97000,0,2,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,35505120,apartment,95,141910,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,1,36794232,apartment,70,94500,0,2,0,1,0,alicante,1,0,0,0
0,0,2,1,0,0,39141457,house,212,135500,0,2,0,0,1,alicante,0,1,0,0
0,0,3,0,0,0,39707215,house,114,196997,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,36105822,apartment,142,114710,0,2,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,81571503,apartment,118,110000,0,3,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,34338159,apartment,86,85000,0,2,0,1,1,alicante,1,0,0,0
0,0,1,0,0,0,82249321,apartment,99,89845,0,2,0,0,0,alicante,1,0,0,0
0,0,4,0,0,0,82249322,apartment,100,93342,0,3,0,0,0,alicante,1,0,0,0
0,0,4,0,0,0,82304322,apartment,105,127868,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,1,82414947,house,3500,199800,0,2,0,0,0,alicante,0,1,0,0
1,0,1,0,0,0,83447300,house,118,157500,0,4,0,1,1,alicante,0,1,0,0
0,0,3,1,0,1,83851831,house,168,142400,0,5,0,1,1,alicante,0,1,0,0
0,0,1,0,0,0,84409588,apartment,71,83000,0,2,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,84555915,apartment,71,83000,1,2,0,0,0,alicante,1,0,0,0
1,0,2,0,0,1,84860240,house,50,138000,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,84926268,apartment,110,99000,0,2,0,0,1,alicante,1,0,0,0
1,1,4,1,0,1,40470901,house,840,399500,1,5,1,1,1,alicante,0,1,0,0
0,0,1,0,1,1,81408930,rural_property,1800,105000,0,2,1,0,1,alicante,0,0,0,1
0,0,2,1,0,0,81791246,house,242,130000,0,2,0,1,1,alicante,0,1,0,0
0,1,2,1,0,0,83107901,apartment,63,105100,1,2,0,0,1,alicante,1,0,0,0
0,0,2,0,0,0,83180625,house,1100,389000,0,3,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,83180515,house,700,242500,0,2,0,1,0,alicante,0,1,0,0
0,0,2,0,0,0,83180592,house,816,265000,0,3,0,0,0,alicante,0,1,0,0
0,0,3,0,0,0,83180749,house,350,247500,0,5,0,0,0,alicante,0,1,0,0
0,0,3,0,0,0,83180699,house,600,450000,0,3,0,1,0,alicante,0,1,0,0
0,0,1,0,1,0,82783870,rural_property,850,89000,0,2,0,0,0,alicante,0,0,0,1
1,0,3,1,0,1,82006706,house,500,345000,0,3,0,1,1,alicante,0,1,0,0
1,1,2,1,0,0,83180404,house,750,349000,0,3,0,1,0,alicante,0,1,0,0
1,1,4,1,0,0,84229689,house,500,250000,0,4,1,1,1,alicante,0,1,0,0
0,0,3,0,0,1,81162729,house,500,347000,0,5,0,1,1,alicante,0,1,0,0
1,0,4,0,0,0,84579502,house,180,499000,0,6,0,1,0,alicante,0,1,0,0
0,0,2,0,0,0,84830236,apartment,110,119000,0,3,0,0,0,alicante,1,0,0,0
1,0,2,0,0,1,29010418,house,350,209000,0,2,0,1,0,alicante,0,1,0,0
1,0,4,1,0,1,30690652,house,300,369000,0,4,0,1,1,alicante,0,1,0,0
1,0,4,1,0,1,30691036,house,800,420000,0,4,1,1,1,alicante,0,1,0,0
1,0,4,1,0,0,30692589,house,252,188000,0,4,0,0,1,alicante,0,1,0,0
0,0,2,1,0,1,30693042,house,500,359000,0,4,1,0,0,alicante,0,1,0,0
0,0,3,0,0,1,30693595,house,240,256000,0,3,1,0,1,alicante,0,1,0,0
0,0,3,1,0,1,30694102,house,5000,549000,0,4,0,0,1,alicante,0,1,0,0
1,0,3,1,0,0,30805464,house,130,157500,0,2,1,1,1,alicante,0,1,0,0
1,0,2,0,0,0,30870767,house,135,150000,0,2,0,1,1,alicante,0,1,0,0
0,1,4,1,0,0,31149935,house,500,422000,0,5,0,1,1,alicante,0,1,0,0
0,0,3,1,0,0,31224794,house,867,187950,0,3,0,0,1,alicante,0,1,0,0
1,1,3,1,0,0,31326056,house,530,315000,0,2,1,1,1,alicante,0,1,0,0
1,0,1,1,0,1,31479503,apartment,54,96000,0,1,1,1,0,alicante,1,0,0,0
1,0,5,1,0,1,30690598,house,900,429000,0,5,0,1,1,alicante,0,1,0,0
0,1,1,1,0,0,34389187,apartment,61,75000,0,2,0,0,0,alicante,1,0,0,0
1,0,1,1,0,1,34704749,house,115,150000,0,2,0,1,0,alicante,0,1,0,0
0,0,2,0,0,0,37722141,apartment,98,119300,0,3,0,1,0,alicante,1,0,0,0
1,0,1,1,0,0,36880090,house,56,136500,0,2,0,0,0,alicante,0,1,0,0
0,0,3,0,0,1,30691426,house,330,450000,0,5,0,0,0,alicante,0,1,0,0
1,0,2,1,0,1,82551626,house,250,199000,0,3,0,1,1,alicante,0,1,0,0
1,0,4,1,0,0,82764625,house,500,790000,0,5,0,1,0,alicante,0,1,0,0
1,0,3,1,0,1,84716594,house,285,295000,0,3,1,1,1,alicante,0,1,0,0
0,0,2,0,0,1,34374845,house,950,345000,0,5,0,1,1,alicante,0,1,0,0
1,0,2,0,0,1,34374858,house,979,320000,0,3,0,0,1,alicante,0,1,0,0
1,0,2,0,0,0,34374861,house,400,395000,0,3,0,1,1,alicante,0,1,0,0
1,0,3,0,0,1,34374862,house,2138,600000,0,3,0,1,1,alicante,0,1,0,0
0,0,2,0,0,1,34374908,house,500,325000,0,3,0,1,1,alicante,0,1,0,0
1,0,3,0,0,1,34374928,house,411,273000,0,4,0,0,0,alicante,0,1,0,0
1,0,3,0,0,1,34374938,house,1175,350000,0,5,0,1,1,alicante,0,1,0,0
1,0,4,0,0,1,34416691,house,400,285000,0,5,0,1,0,alicante,0,1,0,0
1,0,3,0,0,1,34416694,house,400,267500,0,4,0,1,1,alicante,0,1,0,0
0,0,2,0,0,1,34416783,house,360,294000,0,6,0,1,0,alicante,0,1,0,0
0,0,2,0,0,1,34863762,house,465,350000,0,4,0,0,1,alicante,0,1,0,0
1,0,3,0,0,1,34863764,house,160,262500,0,3,0,1,1,alicante,0,1,0,0
0,0,2,0,0,0,36791124,house,350,198000,0,2,0,0,0,alicante,0,1,0,0
