air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,garden,house_id,house_type,m2_real,reduced_mobility,room_num,storage_room,swimming_pool,terrace,city,apartment,house,lux_property,rural_property
0,0,2,0,0,0,83942183,apartment,90,0,0,0,0,1,madrid,1,0,0,0
1,0,1,0,0,0,84842773,apartment,90,0,3,0,0,0,girona,1,0,0,0
1,0,2,1,0,0,25077708,house,63,0,3,1,0,1,sevilla,0,1,0,0
0,0,2,0,0,0,38645953,apartment,70,0,2,0,0,0,alicante,1,0,0,0
0,0,1,1,0,0,82290196,apartment,31,0,1,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84526720,house,110,0,2,0,0,0,sevilla,0,1,0,0
1,0,2,0,0,1,84657713,house,550,0,4,0,1,1,girona,0,1,0,0
1,0,2,0,0,0,84366604,house,177,0,4,1,1,1,sevilla,0,1,0,0
0,1,2,0,0,0,82263391,apartment,95,0,3,1,0,1,girona,1,0,0,0
1,0,1,0,0,1,81808931,apartment,37,1,2,1,1,1,girona,1,0,0,0
0,0,1,0,0,0,84926161,apartment,25,0,1,0,0,0,madrid,1,0,0,0
0,0,1,1,0,0,83635125,apartment,55,0,2,0,0,0,madrid,1,0,0,0
1,0,2,0,0,1,84040126,house,140,0,4,1,1,1,girona,0,1,0,0
1,0,2,1,0,0,84577594,apartment,77,0,3,0,0,1,madrid,1,0,0,0
0,0,2,0,0,0,83363621,apartment,110,0,0,0,0,0,madrid,1,0,0,0
0,0,4,0,0,0,84533724,house,705,0,6,0,0,0,sevilla,0,1,0,0
0,0,2,0,0,0,30902184,house,50,0,5,0,0,0,valencia,0,1,0,0
0,0,1,0,0,0,40486414,apartment,78,0,3,0,0,0,madrid,1,0,0,0
0,0,2,0,0,1,37851350,house,60,0,3,0,1,1,alicante,0,1,0,0
0,1,2,0,0,0,84471132,apartment,119,1,3,0,0,0,madrid,1,0,0,0
0,0,5,1,0,0,82768591,house,1236,0,5,1,0,1,sevilla,0,1,0,0
0,0,3,1,0,1,28577295,apartment,132,0,3,1,1,1,valencia,1,0,0,0
0,0,3,1,0,1,84743380,house,895,0,4,1,1,1,sevilla,0,1,0,0
1,0,1,1,0,0,84596874,apartment,70,1,1,0,0,1,madrid,1,0,0,0
0,0,1,0,0,0,84287010,apartment,60,0,2,1,0,0,madrid,1,0,0,0
0,1,1,1,0,0,84353048,apartment,53,0,1,0,0,0,madrid,1,0,0,0
0,1,1,0,0,0,38227864,apartment,80,0,2,0,0,0,valencia,1,0,0,0
1,0,2,0,0,0,40313640,house,534,0,3,0,1,0,girona,0,1,0,0
0,0,1,0,0,0,84800794,apartment,24,0,0,0,1,1,girona,1,0,0,0
0,0,3,0,0,0,34842962,house,142,0,6,1,0,0,alicante,0,1,0,0
0,0,2,0,0,0,81390213,apartment,98,0,3,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,84368353,apartment,76,0,2,0,0,1,valencia,1,0,0,0
0,0,2,0,0,0,35430941,apartment,111,0,3,0,0,1,valencia,1,0,0,0
1,0,1,0,0,1,39505879,apartment,67,0,2,0,1,0,girona,1,0,0,0
0,0,2,0,1,1,29980183,rural_property,2000,0,3,1,0,1,sevilla,0,0,0,1
1,1,2,1,0,0,84790561,house,241,0,5,1,0,1,alicante,0,1,0,0
0,0,3,0,0,0,35037905,rural_property,50,0,4,0,0,0,girona,0,0,0,1
0,0,2,1,0,0,84267807,apartment,111,0,3,0,0,1,valencia,1,0,0,0
0,0,2,1,0,0,33443189,house,202,0,4,0,1,0,sevilla,0,1,0,0
1,0,1,0,0,0,84579775,house,80,0,2,0,0,0,alicante,0,1,0,0
0,0,2,0,0,0,84505075,apartment,154,0,3,0,0,0,alicante,1,0,0,0
0,0,1,0,0,0,26303844,apartment,40,0,0,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,82486334,house,3000,0,4,1,0,1,valencia,0,1,0,0
0,0,2,1,0,0,81534874,house,49,0,3,0,0,1,girona,0,1,0,0
0,1,2,0,0,0,82670952,apartment,130,0,3,0,0,1,alicante,1,0,0,0
0,0,2,1,0,1,81873030,house,100,0,4,1,1,0,girona,0,1,0,0
1,0,4,1,0,0,83261329,apartment,191,0,4,1,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84820220,house,85,0,2,0,0,0,girona,0,1,0,0
1,0,3,1,0,0,83497493,house,110,0,4,0,0,0,sevilla,0,1,0,0
0,1,1,0,0,0,84645554,apartment,96,0,4,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,84779591,apartment,73,0,3,0,0,0,sevilla,1,0,0,0
1,0,2,1,0,1,37576205,apartment,103,0,3,1,1,1,sevilla,1,0,0,0
1,0,2,0,0,0,82094478,house,170,0,2,1,0,1,alicante,0,1,0,0
1,0,2,1,0,0,34778533,apartment,95,0,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,37735087,apartment,95,0,3,0,0,0,girona,1,0,0,0
0,0,6,0,0,0,34431353,house,241,0,16,0,0,0,girona,0,1,0,0
1,1,2,0,0,0,36828828,apartment,93,0,3,1,0,0,valencia,1,0,0,0
1,0,1,0,0,0,81819132,house,174,0,4,0,0,0,sevilla,0,1,0,0
0,0,2,1,0,1,85010077,apartment,78,0,2,0,1,1,girona,1,0,0,0
0,0,1,0,0,0,33143650,apartment,97,0,2,0,0,0,girona,1,0,0,0
1,1,5,1,0,1,81988350,house,420,0,3,1,1,1,alicante,0,1,0,0
1,0,3,1,0,0,84884771,apartment,200,0,3,1,0,0,madrid,1,0,0,0
0,0,1,0,0,0,83941266,apartment,58,0,1,0,0,1,girona,1,0,0,0
1,0,2,1,0,1,84596094,apartment,144,0,3,1,1,1,valencia,1,0,0,0
0,0,1,1,0,1,82801908,house,585,0,3,1,1,1,sevilla,0,1,0,0
0,0,1,0,0,0,36815722,apartment,68,0,2,0,0,1,valencia,1,0,0,0
0,0,2,0,0,0,38499939,apartment,95,0,3,1,0,1,girona,1,0,0,0
1,0,2,1,0,1,84549155,apartment,114,0,2,0,1,1,sevilla,1,0,0,0
0,0,2,0,0,1,36985028,house,750,0,4,0,0,1,girona,0,1,0,0
0,0,1,0,0,0,84260987,apartment,59,0,3,0,0,0,sevilla,1,0,0,0
1,0,4,1,0,0,33198152,house,630,0,6,0,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,83488843,apartment,41,0,1,0,0,1,girona,1,0,0,0
1,0,2,0,0,1,84631679,house,818,0,3,1,1,1,alicante,0,1,0,0
0,0,2,0,0,0,83651769,rural_property,349,0,4,0,1,0,girona,0,0,0,1
1,0,3,0,0,1,84341467,house,642,0,3,0,1,0,alicante,0,1,0,0
0,0,3,0,0,0,33012300,apartment,120,0,5,1,0,1,valencia,1,0,0,0
1,0,2,0,0,0,40294960,apartment,68,0,2,0,1,0,girona,1,0,0,0
0,0,1,0,0,0,83086097,apartment,99,0,1,0,0,0,valencia,1,0,0,0
1,0,1,1,0,0,83601077,house,200000,0,2,1,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,36538355,apartment,100,0,3,0,0,0,valencia,1,0,0,0
1,0,3,1,0,1,84529194,house,142,0,4,0,1,0,sevilla,0,1,0,0
0,0,1,0,0,1,82136123,house,9000,0,4,1,1,1,valencia,0,1,0,0
0,0,2,0,0,0,38631850,house,130,0,5,0,0,0,alicante,0,1,0,0
1,0,2,1,0,0,84733938,apartment,123,0,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,0,84756340,apartment,118,0,4,0,0,0,valencia,1,0,0,0
0,0,3,1,1,1,82777495,rural_property,1,0,8,1,1,1,alicante,0,0,0,1
0,0,1,1,0,0,84780182,apartment,93,0,3,0,0,0,madrid,1,0,0,0
1,0,5,1,0,1,39784992,house,1365,0,7,0,1,1,sevilla,0,1,0,0
1,0,2,0,0,1,84363502,house,430,0,2,1,1,1,alicante,0,1,0,0
1,0,2,0,0,1,83012723,apartment,94,1,3,1,1,1,girona,1,0,0,0
0,1,1,0,0,0,81858673,house,66,0,4,1,0,0,valencia,0,1,0,0
1,0,2,0,0,0,30550238,house,100,0,3,1,0,1,sevilla,0,1,0,0
1,0,2,0,0,0,36783729,apartment,90,0,3,0,0,1,girona,1,0,0,0
0,0,0,0,0,0,82721707,house,538,0,0,0,0,0,valencia,0,1,0,0
0,0,1,0,0,0,84350146,apartment,90,0,3,0,0,0,valencia,1,0,0,0
1,0,2,1,0,1,40147925,apartment,75,1,2,0,1,1,sevilla,1,0,0,0
0,0,2,0,0,1,84689652,house,142,0,3,0,0,0,girona,0,1,0,0
0,0,2,0,0,1,83486749,apartment,91,0,3,0,1,0,madrid,1,0,0,0
0,0,3,0,0,0,82957674,house,178,0,3,0,0,1,sevilla,0,1,0,0
1,0,4,0,0,1,38934874,house,7451,0,4,1,1,0,alicante,0,1,0,0
1,1,4,1,0,0,26152934,apartment,320,0,5,1,0,1,valencia,1,0,0,0
1,0,1,0,0,1,81808475,apartment,70,1,2,1,1,1,girona,1,0,0,0
1,0,4,1,0,1,35111732,house,2750,0,5,1,1,0,sevilla,0,1,0,0
0,0,2,0,0,0,84903246,house,2000,0,4,0,1,0,alicante,0,1,0,0
0,0,1,1,0,0,26793213,house,75,0,2,1,0,1,sevilla,0,1,0,0
0,0,1,0,0,1,38089015,apartment,35,0,0,0,1,1,girona,1,0,0,0
1,0,1,0,0,1,83775664,house,35000,0,5,0,1,0,sevilla,0,1,0,0
0,0,2,0,0,0,84778618,house,3433,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,84087091,house,1068,0,4,1,0,1,sevilla,0,1,0,0
1,0,3,1,0,0,84737891,apartment,187,0,4,0,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84986409,apartment,70,0,2,1,0,0,madrid,1,0,0,0
1,1,3,1,0,1,83512174,apartment,174,0,4,0,1,1,valencia,1,0,0,0
0,1,1,1,0,0,83400486,apartment,90,0,3,0,0,0,girona,1,0,0,0
1,0,1,1,0,1,38713976,apartment,49,0,1,0,1,0,madrid,1,0,0,0
0,1,1,0,0,0,83927904,house,140,0,4,0,0,0,valencia,0,1,0,0
1,0,1,0,0,1,82615787,apartment,54,0,2,0,1,1,girona,1,0,0,0
0,0,2,0,0,0,81211793,apartment,100,0,3,0,0,0,alicante,1,0,0,0
1,0,1,0,0,0,84913420,apartment,55,0,2,1,0,0,madrid,1,0,0,0
1,0,4,0,0,1,39763592,house,625,0,6,1,1,1,girona,0,1,0,0
0,0,2,0,0,0,39763018,apartment,103,0,3,0,0,1,girona,1,0,0,0
1,0,2,1,0,0,83109257,apartment,90,0,3,0,0,0,valencia,1,0,0,0
1,0,2,1,0,0,84496214,house,127,0,4,1,1,1,sevilla,0,1,0,0
0,0,3,0,0,0,82957673,house,178,0,3,1,0,1,sevilla,0,1,0,0
0,0,1,0,0,1,84307973,house,1265,0,4,1,1,0,alicante,0,1,0,0
1,1,2,1,0,0,82025677,apartment,180,0,4,1,0,1,alicante,1,0,0,0
1,0,1,0,0,0,83465990,apartment,82,0,3,0,0,1,sevilla,1,0,0,0
1,1,1,1,0,0,84828584,apartment,92,0,3,0,0,1,madrid,1,0,0,0
0,0,4,1,0,1,40438734,house,505,0,5,1,1,1,alicante,0,1,0,0
0,1,2,1,1,0,84922045,house,405,0,5,1,0,1,girona,0,1,0,0
1,0,2,0,0,1,84380896,house,80,0,2,0,0,1,alicante,0,1,0,0
0,0,1,0,0,0,38018940,house,205,0,4,0,0,1,valencia,0,1,0,0
1,1,2,1,0,0,40392391,apartment,111,0,3,1,1,1,valencia,1,0,0,0
1,0,1,0,0,1,81808877,house,427,1,2,1,1,1,girona,0,1,0,0
0,0,4,0,0,1,84903400,house,10002,0,5,0,1,0,alicante,0,1,0,0
0,0,1,0,0,0,84336924,apartment,99,0,2,0,0,0,valencia,1,0,0,0
0,1,6,0,1,1,81336759,lux_property,35000,0,10,1,1,1,girona,0,0,1,0
1,0,3,1,0,0,36018551,house,145,0,4,1,0,1,sevilla,0,1,0,0
1,0,2,0,0,1,84963243,house,106,0,2,0,1,1,alicante,0,1,0,0
0,0,1,1,0,0,84068362,apartment,67,0,2,1,0,1,madrid,1,0,0,0
1,0,2,1,0,1,84858941,house,1000,0,4,0,1,1,valencia,0,1,0,0
1,0,2,0,0,1,36417330,house,700,0,3,1,1,1,sevilla,0,1,0,0
0,0,2,0,0,1,39509374,house,110,0,5,0,0,0,girona,0,1,0,0
1,1,2,1,0,0,81488596,apartment,110,0,3,0,0,0,valencia,1,0,0,0
0,1,2,0,0,0,82818838,house,150,0,3,0,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,37826020,apartment,67,0,3,0,0,0,valencia,1,0,0,0
1,1,3,1,0,0,84388369,apartment,134,0,3,0,1,0,valencia,1,0,0,0
1,0,1,0,0,0,82813114,apartment,74,0,2,0,1,1,girona,1,0,0,0
0,0,2,1,0,0,33537187,apartment,110,0,4,1,1,0,sevilla,1,0,0,0
0,0,1,0,0,0,83554558,apartment,40,0,1,0,0,0,girona,1,0,0,0
0,0,1,0,0,1,83166908,rural_property,5500,0,4,1,1,0,valencia,0,0,0,1
0,0,1,0,0,0,84573674,apartment,82,0,2,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,39703143,apartment,67,0,2,0,0,1,girona,1,0,0,0
1,0,2,0,0,0,84579512,house,200,0,3,0,1,0,alicante,0,1,0,0
0,0,2,0,0,0,84993572,house,689,0,3,0,0,0,girona,0,1,0,0
0,0,4,0,0,1,26555733,house,980,0,6,1,1,0,alicante,0,1,0,0
0,0,2,0,0,0,84064328,apartment,120,0,4,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,39159978,house,180,0,3,1,0,0,sevilla,0,1,0,0
1,0,2,1,0,0,83730060,apartment,128,0,3,0,0,0,valencia,1,0,0,0
0,1,1,0,0,0,84738803,apartment,260,0,3,1,0,0,madrid,1,0,0,0
0,0,3,0,0,0,33985847,house,290,0,6,0,0,0,girona,0,1,0,0
0,0,2,0,0,0,84770001,apartment,120,0,1,0,0,0,madrid,1,0,0,0
1,0,1,0,0,1,81215212,apartment,86,0,2,0,0,0,girona,1,0,0,0
0,0,1,1,0,0,84055772,apartment,73,0,3,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,84903492,apartment,97,0,3,0,0,0,alicante,1,0,0,0
1,1,2,1,0,0,84287650,house,185,0,3,1,0,1,alicante,0,1,0,0
1,0,3,1,0,0,36776880,house,144,0,3,1,0,1,sevilla,0,1,0,0
1,0,1,1,0,0,84997034,apartment,89,0,3,0,0,1,madrid,1,0,0,0
0,0,2,0,0,0,39637025,apartment,174,0,3,0,0,0,alicante,1,0,0,0
0,0,3,1,0,1,82922170,apartment,160,1,4,0,1,1,madrid,1,0,0,0
0,0,2,0,0,0,84715912,house,184,0,4,0,0,0,girona,0,1,0,0
0,0,2,1,0,0,84267758,apartment,119,0,3,0,0,1,valencia,1,0,0,0
0,0,1,1,0,0,81247869,apartment,96,0,2,0,1,0,valencia,1,0,0,0
0,0,2,0,0,1,84123996,apartment,112,0,3,0,1,1,madrid,1,0,0,0
1,0,3,0,0,0,82813138,house,1180,0,5,0,1,1,girona,0,1,0,0
0,0,1,0,0,1,35022958,house,3800,0,3,0,0,0,alicante,0,1,0,0
0,0,1,0,0,0,39954959,apartment,70,0,3,0,0,0,girona,1,0,0,0
0,1,2,0,0,0,84473115,apartment,80,0,2,1,0,0,alicante,1,0,0,0
1,0,2,1,0,1,1640673,apartment,124,0,3,1,1,1,sevilla,1,0,0,0
0,0,1,0,0,0,84094155,apartment,40,0,1,0,0,1,girona,1,0,0,0
0,1,1,0,0,0,82979038,apartment,54,0,2,1,0,0,girona,1,0,0,0
1,0,3,0,0,0,26049170,apartment,148,0,5,0,0,0,girona,1,0,0,0
0,0,3,0,0,0,84788559,house,142,1,4,0,1,0,alicante,0,1,0,0
0,1,2,1,0,0,83527155,house,5000,0,13,1,0,1,girona,0,1,0,0
0,0,1,0,0,0,83305073,apartment,96,0,3,0,0,1,valencia,1,0,0,0
1,1,1,0,0,0,83958777,apartment,79,1,3,0,0,1,valencia,1,0,0,0
0,0,1,1,0,0,84609968,apartment,73,1,1,0,0,1,alicante,1,0,0,0
1,0,1,1,0,1,81977255,apartment,42,1,0,0,1,1,madrid,1,0,0,0
0,0,2,0,0,0,38975642,apartment,84,0,2,0,0,0,alicante,1,0,0,0
0,0,1,1,0,0,82664795,apartment,55,0,1,0,0,0,madrid,1,0,0,0
1,1,1,0,0,0,81332748,apartment,90,0,3,0,0,0,valencia,1,0,0,0
0,0,2,0,0,0,83205974,apartment,94,0,4,0,0,0,valencia,1,0,0,0
0,0,1,0,0,0,38569778,apartment,61,0,1,0,0,0,sevilla,1,0,0,0
1,0,2,0,0,0,34934226,apartment,92,0,2,0,0,1,alicante,1,0,0,0
1,0,2,0,0,0,83590353,apartment,160,0,3,0,1,1,girona,1,0,0,0
0,0,1,0,0,1,38981514,house,9000,0,4,0,1,0,valencia,0,1,0,0
0,0,1,0,0,0,39762979,apartment,50,0,2,0,0,1,girona,1,0,0,0
1,0,2,1,0,1,84814042,apartment,86,0,2,1,1,0,madrid,1,0,0,0
1,0,1,0,0,1,39763002,house,82,0,2,1,0,1,girona,0,1,0,0
0,0,3,0,0,1,84067726,house,159,0,4,1,0,0,madrid,0,1,0,0
0,0,1,0,0,0,83085570,apartment,63,0,1,0,0,0,valencia,1,0,0,0
1,0,2,1,0,0,84628900,apartment,164,0,3,1,0,0,madrid,1,0,0,0
1,0,2,1,0,1,83217488,apartment,122,0,3,1,1,1,sevilla,1,0,0,0
1,0,2,1,0,0,81456076,house,137,0,2,1,0,1,alicante,0,1,0,0
1,0,1,0,0,0,82240139,apartment,65,0,2,1,0,1,girona,1,0,0,0
0,0,1,0,0,0,84131840,apartment,35,0,1,0,0,0,madrid,1,0,0,0
0,1,1,0,0,0,33951085,apartment,96,0,3,0,0,0,valencia,1,0,0,0
0,0,2,1,0,0,83127163,apartment,130,0,3,0,0,1,madrid,1,0,0,0
1,0,2,1,0,1,83843428,house,650,1,4,1,0,1,sevilla,0,1,0,0
1,0,2,0,0,0,37778869,house,95,0,3,1,0,1,sevilla,0,1,0,0
0,0,2,1,0,1,83744997,apartment,97,0,2,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,81426779,apartment,66,0,3,0,0,1,madrid,1,0,0,0
1,0,5,1,0,0,35026667,apartment,471,0,6,0,0,0,madrid,1,0,0,0
0,1,1,0,0,0,81569743,apartment,60,0,2,0,0,0,girona,1,0,0,0
0,0,1,0,0,0,82855467,apartment,46,0,2,0,0,0,madrid,1,0,0,0
1,0,1,0,0,0,82741731,apartment,66,0,2,0,0,1,madrid,1,0,0,0
1,0,3,1,0,0,28563739,house,200,0,3,0,1,1,sevilla,0,1,0,0
1,1,2,1,0,1,81162895,apartment,111,1,3,1,1,1,valencia,1,0,0,0
1,0,4,0,0,1,37689669,house,800,0,4,1,1,0,alicante,0,1,0,0
0,0,1,0,0,0,84942495,apartment,103,0,3,0,0,0,valencia,1,0,0,0
0,0,2,1,0,0,84341488,apartment,99,0,3,0,0,0,madrid,1,0,0,0
0,1,1,0,0,0,84867257,apartment,82,0,2,1,0,0,girona,1,0,0,0
1,1,2,1,0,1,83034966,apartment,100,0,2,1,0,0,valencia,1,0,0,0
0,0,2,0,0,0,82942492,apartment,206,0,4,0,0,1,madrid,1,0,0,0
0,0,1,1,0,0,1648271,apartment,126,0,4,1,0,1,alicante,1,0,0,0
1,0,1,1,0,1,26203235,apartment,95,0,2,0,1,1,sevilla,1,0,0,0
0,1,3,1,1,0,81161238,lux_property,1,0,7,0,1,1,sevilla,0,0,1,0
0,0,1,0,0,0,34938973,house,300,0,3,0,0,0,valencia,0,1,0,0
0,1,2,1,0,0,84721199,apartment,180,0,3,0,0,1,girona,1,0,0,0
0,0,1,0,0,0,38010035,house,75,0,4,1,0,1,alicante,0,1,0,0
0,0,2,1,0,0,39038258,apartment,95,1,3,1,1,1,valencia,1,0,0,0
1,1,2,0,0,0,39599859,apartment,125,0,4,1,0,0,valencia,1,0,0,0
0,0,1,0,0,0,84849326,apartment,75,0,1,0,0,0,madrid,1,0,0,0
1,1,3,1,0,1,37583900,house,200,0,4,1,1,1,sevilla,0,1,0,0
0,0,4,0,0,0,84828377,apartment,150,0,5,0,0,0,valencia,1,0,0,0
0,0,2,1,0,1,82747180,house,1537,0,5,0,1,1,valencia,0,1,0,0
0,0,2,0,0,1,84061390,apartment,132,0,3,0,0,1,valencia,1,0,0,0
0,0,1,1,0,1,83857737,apartment,74,0,2,1,1,1,madrid,1,0,0,0
1,1,2,0,0,0,83206966,apartment,90,0,1,1,0,0,alicante,1,0,0,0
1,1,1,1,0,0,84541564,apartment,50,0,1,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,40452327,apartment,110,0,2,0,1,1,madrid,1,0,0,0
0,0,2,0,0,0,37468366,apartment,123,0,4,1,0,0,alicante,1,0,0,0
1,0,3,1,0,0,81200750,house,118,0,4,1,0,1,sevilla,0,1,0,0
0,0,1,1,0,1,82519657,house,2861,0,3,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,0,84615372,apartment,115,1,3,1,0,1,sevilla,1,0,0,0
1,1,2,0,0,1,40389337,apartment,85,0,1,0,1,0,madrid,1,0,0,0
0,0,2,1,0,1,83688786,apartment,85,0,2,1,1,1,sevilla,1,0,0,0
1,1,3,1,0,1,84978926,apartment,201,1,3,1,0,1,madrid,1,0,0,0
0,0,1,0,0,0,83623906,apartment,60,0,2,0,0,0,girona,1,0,0,0
1,0,1,1,0,0,82906878,apartment,66,0,2,0,0,0,madrid,1,0,0,0
0,0,2,0,0,0,84894533,apartment,96,0,2,0,0,1,sevilla,1,0,0,0
0,0,1,0,0,0,84927862,apartment,124,0,3,0,0,1,girona,1,0,0,0
0,0,1,1,0,0,84001563,apartment,59,0,2,0,0,0,madrid,1,0,0,0
1,0,3,1,0,0,84323018,house,175,0,3,1,0,0,sevilla,0,1,0,0
0,0,1,0,0,0,83968538,apartment,76,0,2,0,0,0,alicante,1,0,0,0
1,0,2,1,0,0,82969494,apartment,104,0,2,1,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84774666,apartment,130,0,0,0,0,1,girona,1,0,0,0
1,0,1,0,0,1,81965227,apartment,80,0,2,0,1,1,alicante,1,0,0,0
1,0,2,0,0,0,83794457,apartment,80,0,2,1,0,1,valencia,1,0,0,0
0,0,1,0,0,0,38770224,apartment,60,0,2,0,0,0,girona,1,0,0,0
0,0,2,0,0,0,37823631,apartment,78,0,3,0,0,0,alicante,1,0,0,0
0,0,3,1,0,0,82747142,house,228,0,4,1,0,0,sevilla,0,1,0,0
0,1,2,0,0,0,30753857,house,120,0,3,1,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,310988,apartment,118,0,2,1,0,1,girona,1,0,0,0
1,0,2,1,0,0,84712870,apartment,61,0,1,1,1,0,madrid,1,0,0,0
1,0,1,0,0,0,84232919,apartment,61,1,2,1,1,1,girona,1,0,0,0
0,0,2,0,0,0,37821751,apartment,92,0,2,0,0,0,alicante,1,0,0,0
1,0,1,1,0,1,84758160,apartment,52,0,1,0,1,0,madrid,1,0,0,0
0,0,2,0,0,0,81371171,apartment,102,0,3,0,0,0,valencia,1,0,0,0
1,0,2,0,0,1,81808426,apartment,62,1,2,1,1,1,girona,1,0,0,0
0,0,2,0,0,0,82984437,apartment,90,1,3,0,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84835242,apartment,90,0,3,0,0,1,madrid,1,0,0,0
1,1,3,1,0,1,83816325,house,167,0,5,1,1,1,sevilla,0,1,0,0
1,0,2,1,0,0,84940326,apartment,100,1,3,0,0,1,sevilla,1,0,0,0
1,0,3,1,0,0,83332231,house,146,0,4,0,1,0,sevilla,0,1,0,0
0,0,3,0,0,0,83623877,house,130,0,4,0,0,0,girona,0,1,0,0
0,0,1,0,0,0,84903841,rural_property,163,0,3,0,0,0,alicante,0,0,0,1
0,0,2,1,0,0,84033855,apartment,97,1,3,1,1,1,madrid,1,0,0,0
0,0,1,0,0,0,83346317,apartment,65,0,3,0,0,1,alicante,1,0,0,0
1,0,3,1,0,1,27002198,house,2400,0,6,1,1,0,sevilla,0,1,0,0
0,1,2,0,0,0,33950275,apartment,100,0,3,0,0,0,valencia,1,0,0,0
1,0,1,0,0,1,83012695,apartment,45,1,1,1,1,1,girona,1,0,0,0
1,0,3,0,0,1,29969194,house,182,0,5,0,0,0,sevilla,0,1,0,0
0,0,3,0,0,0,40331056,house,200,0,6,0,0,1,valencia,0,1,0,0
1,0,2,0,0,0,82656123,apartment,89,0,2,1,0,1,girona,1,0,0,0
1,1,2,1,0,0,39421931,apartment,110,0,3,1,0,1,sevilla,1,0,0,0
0,0,2,1,0,1,84217147,apartment,99,0,3,0,1,1,girona,1,0,0,0
1,0,2,1,0,0,84933505,apartment,114,0,2,0,0,1,madrid,1,0,0,0
0,0,2,0,0,0,39294187,apartment,66,0,2,1,0,1,alicante,1,0,0,0
0,0,1,0,1,0,38176010,rural_property,62046,0,1,0,0,0,sevilla,0,0,0,1
1,0,3,1,0,1,39311385,house,4000,1,4,1,1,1,alicante,0,1,0,0
1,0,4,1,0,1,27624888,house,340,0,7,0,1,1,madrid,0,1,0,0
1,0,1,0,0,0,84926279,apartment,91,0,2,1,0,1,girona,1,0,0,0
1,0,1,0,0,1,30789045,house,111,0,2,1,0,1,alicante,0,1,0,0
0,0,1,0,0,0,82548244,house,105,0,2,0,0,0,alicante,0,1,0,0
0,0,1,1,0,0,84324042,apartment,81,0,2,1,1,0,madrid,1,0,0,0
1,0,2,1,0,1,40474155,apartment,169,1,4,1,1,1,valencia,1,0,0,0
1,0,2,1,0,1,37825038,house,451,0,4,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,1,39459063,house,570,0,5,1,1,1,sevilla,0,1,0,0
0,1,5,1,0,1,38736982,rural_property,13000,0,5,1,0,1,alicante,0,0,0,1
1,0,2,0,0,1,84596499,apartment,85,0,2,0,1,1,girona,1,0,0,0
0,0,2,1,1,0,28261751,rural_property,180,0,5,1,0,1,girona,0,0,0,1
0,0,2,0,0,0,84830236,apartment,110,0,3,0,0,0,alicante,1,0,0,0
0,1,1,0,1,0,34246067,rural_property,80,0,2,1,0,0,valencia,0,0,0,1
0,0,1,0,0,0,38645875,house,250,0,4,0,0,1,valencia,0,1,0,0
0,0,2,0,0,1,84464525,house,450,0,4,1,1,1,alicante,0,1,0,0
0,0,2,1,0,1,28868823,house,433,0,3,0,1,1,girona,0,1,0,0
1,0,2,0,0,0,81821004,house,445,0,3,0,0,1,girona,0,1,0,0
1,1,2,1,0,0,84682387,apartment,97,0,3,1,0,0,madrid,1,0,0,0
0,0,1,0,0,0,84984143,apartment,72,0,1,1,0,1,alicante,1,0,0,0
0,0,2,1,0,0,82486635,apartment,115,0,4,1,0,0,valencia,1,0,0,0
1,1,3,1,0,1,81173175,house,1057,0,5,1,1,1,sevilla,0,1,0,0
1,0,3,1,0,0,40191545,house,120,0,4,0,0,1,sevilla,0,1,0,0
0,0,1,0,0,0,84500611,apartment,150,0,3,0,0,0,valencia,1,0,0,0
1,1,2,1,0,1,37817729,house,235,0,3,1,1,1,girona,0,1,0,0
1,0,2,1,0,0,81546613,house,115,0,4,1,0,1,sevilla,0,1,0,0
0,0,1,1,0,0,84645793,apartment,47,0,2,0,0,0,madrid,1,0,0,0
0,0,1,1,0,0,35928747,apartment,30,0,0,0,0,0,girona,1,0,0,0
0,0,1,1,0,1,82970127,apartment,87,0,2,1,1,1,madrid,1,0,0,0
0,0,2,0,0,0,81965224,apartment,72,0,2,1,0,0,alicante,1,0,0,0
0,0,2,0,0,0,84277379,apartment,110,0,3,0,0,1,girona,1,0,0,0
